smiles,omega
[SiH2]1C=c2cccc(-c3cc4[nH]c5c(c6cocc6c6ccc7nsnc7c56)c4[nH]3)c2=C1,0.182646
[SiH2]1C=c2cccc(-c3cc4[nH]c5c(ccc6ccc7c[nH]cc7c56)c4c4c[nH]cc34)c2=C1,0.194548
[SiH2]1C=c2cccc(-c3cc4[nH]c5c(ncc6ccc7cocc7c56)c4c4c[nH]cc34)c2=C1,0.192056
[SiH2]1C=c2cccc(-c3cc4[nH]c5c(oc6ccc7cocc7c56)c4o3)c2=C1,0.19474
[SiH2]1C=c2cccc(-c3cc4[nH]c5c6sccc6sc5c4c4ccccc34)c2=C1,0.195743
[SiH2]1C=c2cccc(-c3cc4[nH]c5ccsc5c4c4cocc34)c2=C1,0.204019
[SiH2]1C=c2cccc(-c3cc4c5c[nH]cc5c5ccncc5c4c4c[nH]cc34)c2=C1,0.197754
[SiH2]1C=c2cccc(-c3cc4c5cocc5c5c(cnc6ccccc56)c4s3)c2=C1,0.189929
[SiH2]1C=c2cccc(-c3cc4c5cscc5c5c6occc6sc5c4[nH]3)c2=C1,0.190658
[SiH2]1C=c2cccc(-c3cc4cc5c6cocc6c6cccnc6c5cc4o3)c2=C1,0.191183
[SiH2]1C=c2cccc(-c3cc4cnc5cc6ccsc6cc5c4o3)c2=C1,0.196349
[SiH2]1C=c2cccc(-c3cc4ncc5c(oc6ccc7ccccc7c56)c4s3)c2=C1,0.254333
[SiH2]1C=c2cccc(-c3cc4oc5c(c4cn3)c3nsnc3c3ccc4cscc4c53)c2=C1,0.194266
[SiH2]1C=c2cccc(-c3cc4oc5c6occc6c6=C[SiH2]C=c6c5c4c4c[nH]cc34)c2=C1,0.192329
[SiH2]1C=c2cccc(-c3cc4sc5c([nH]c6ccc7nsnc7c56)c4c4cocc34)c2=C1,0.326942
[SiH2]1C=c2cccc(-c3cc4sc5c6ccccc6oc5c4c4cscc34)c2=C1,0.189929
[SiH2]1C=c2cccc(-c3cc4sc5c6ccccc6sc5c4c4=C[SiH2]C=c34)c2=C1,0.161538
[SiH2]1C=c2cccc(-c3ccc4c(c3)[nH]c3c5[SiH2]C=Cc5oc43)c2=C1,0.202233
[SiH2]1C=c2cccc(-c3ccc4c5oc6ccncc6c5c5ccccc5c4c3)c2=C1,0.195996
[SiH2]1C=c2cccc(-c3cnc4c(c3)c3cscc3c3c5[SiH2]C=Cc5c5cocc5c43)c2=C1,0.187031
[SiH2]1C=c2cccc(-c3cnc4c5sc6cc[nH]c6c5c5c[nH]cc5c4c3)c2=C1,0.198148
[SiH2]1C=CC=C1C1=Cc2c([SiH2]1)c1cnc3ccoc3c1c1nsnc21,0.190121
[SiH2]1C=CC=C1C1=Cc2sc3c(c2[SiH2]1)c1c[nH]cc1c1ccc2cocc2c31,0.17926
[SiH2]1C=CC=C1c1cc2[nH]c-3c([SiH2]c4ccc5cscc5c-34)c2c2cscc12,0.176847
[SiH2]1C=CC=C1c1cc2[nH]c3c(c2cn1)c1nsnc1c1ccc2nsnc2c31,0.198049
[SiH2]1C=CC=C1c1cc2[nH]c3c(oc4ccc5cocc5c34)c2c2cocc12,0.19066
[SiH2]1C=CC=C1c1cc2[nH]c3c4[nH]ccc4[nH]c3c2c2cscc12,0.195358
[SiH2]1C=CC=C1c1cc2c(o1)c1ncc3ccc4cocc4c3c1c1ccccc21,0.186163
[SiH2]1C=CC=C1c1cc2c3ccccc3c3c4ccccc4c4ccccc4c3c2cn1,0.176129
[SiH2]1C=CC=C1c1cc2c3cocc3c3c4[SiH2]C=Cc4ccc3c2c2cscc12,0.177763
[SiH2]1C=CC=C1c1cc2c3cscc3c3c(cnc4ccc5cocc5c34)c2o1,0.185982
[SiH2]1C=CC=C1c1cc2c3nsnc3c3c([nH]c4ccc5nsnc5c34)c2s1,0.182734
[SiH2]1C=CC=C1c1cc2c3nsnc3c3c(c4c[nH]cc4c4ccc5ccccc5c34)c2s1,0.173268
[SiH2]1C=CC=C1c1cc2c3nsnc3c3c(c4nsnc4c4ccc5ccccc5c34)c2cn1,0.180761
[SiH2]1C=CC=C1c1cc2c3nsnc3c3c(c4nsnc4c4ccc5cscc5c34)c2s1,0.177362
[SiH2]1C=CC=C1c1cc2c3nsnc3c3c4ncccc4[nH]c3c2c2c[nH]cc12,0.267095
[SiH2]1C=CC=C1c1cc2c3nsnc3c3ccc4nsnc4c3c2s1,0.194541
[SiH2]1C=CC=C1c1cc2cc3oc4C=C[SiH2]c4c3cc2c2ccccc12,0.191948
[SiH2]1C=CC=C1c1cc2ccc3c4[SiH2]C=Cc4sc3c2o1,0.201532
[SiH2]1C=CC=C1c1cc2cnc3c([nH]c4ccc5cocc5c34)c2s1,0.200765
[SiH2]1C=CC=C1c1cc2oc3c4[SiH2]C=Cc4c4ccccc4c3c2cn1,0.191123
[SiH2]1C=CC=C1c1cc2sc3c(c4cscc4c4ccccc34)c2c2c[nH]cc12,0.180658
[SiH2]1C=CC=C1c1cc2sc3c4ccccc4[nH]c3c2s1,0.197325
[SiH2]1C=CC=C1c1ccc2c(c1)c1c[nH]cc1c1c3[SiH2]C=Cc3c3c[nH]cc3c21,0.183248
[SiH2]1C=CC=C1c1ccc2c(c1)c1c[nH]cc1c1c3c4cscc4ccc3c3cocc3c21,0.176561
[SiH2]1C=Cc2[nH]c3c(c12)c1cocc1c1cc(ccc31)-c1cccc2nsnc12,0.206456
[SiH2]1C=Cc2[nH]c3c(c12)c1nsnc1c1cc(-c2ccco2)c2c[nH]cc2c31,0.188639
[SiH2]1C=Cc2[nH]c3c(sc4cc(-c5ccc[nH]5)c5cscc5c34)c12,0.192772
[SiH2]1C=Cc2[nH]c3c4[nH]c(cc4sc3c12)-c1scc2ccoc12,0.199652
[SiH2]1C=CC2=C1c1[nH]c3cc(ccc3c1[SiH2]2)-c1cccc2nsnc12,0.195181
[SiH2]1C=Cc2c1c1[nH]c3cc(-c4cccs4)c4c[nH]cc4c3c1c1cocc21,0.186549
[SiH2]1C=Cc2c1c1[SiH2]c3cc([nH]c3-c1c1c[nH]cc21)-c1scc2occc12,0.181244
[SiH2]1C=Cc2c1c1c(cc(-c3cccc4cscc34)c3ccccc13)c1c[nH]cc21,0.184576
[SiH2]1C=Cc2c1c1c3c[nH]cc3c3cc(sc3c1c1c[nH]cc21)-c1ccccn1,0.182068
[SiH2]1C=Cc2c1c1c3ccccc3c3cc(ncc3c1c1cscc21)-c1cncs1,0.176366
[SiH2]1C=Cc2c1c1c3cocc3c3C=C([SiH2]c3c1c1ccccc21)c1cccc2cocc12,0.172187
[SiH2]1C=Cc2c1c1c3cscc3c3cc(-c4cncs4)c4cscc4c3c1c1cscc21,0.166474
[SiH2]1C=Cc2c1c1c3cscc3c3cc(sc3c1c1c[nH]cc21)-c1scc2ccsc12,0.172736
[SiH2]1C=Cc2c1c1cc3[SiH2]C(=Cc3cc1c1cscc21)c1nccs1,0.183737
[SiH2]1C=Cc2c1c1cc3c4nsnc4c(cc3cc1c1c[nH]cc21)-c1scc2[nH]ccc12,0.181363
[SiH2]1C=Cc2c1c1cc3cnc(cc3cc1c1cscc21)-c1cccc2cocc12,0.191973
[SiH2]1C=Cc2c1c1cnc(cc1c1c[nH]cc21)-c1scc2occc12,0.197547
[SiH2]1C=Cc2c1c1cnc3cc(ncc3c1c1cscc21)-c1cccnc1,0.190359
[SiH2]1C=Cc2c1c1ncc3cc(-c4scc5cc[nH]c45)c4cocc4c3c1c1cscc21,0.183013
[SiH2]1C=Cc2c1c1oc3cc(cnc3c1c1nsnc21)-c1nccs1,0.198635
[SiH2]1C=Cc2c1c1oc3cc(ncc3c1c1cocc21)-c1scc2ccoc12,0.194935
[SiH2]1C=Cc2c1c1oc3cc(sc3c1c1ccccc21)-c1scc2ccsc12,0.181983
[SiH2]1C=Cc2c1c1oc3cc(sc3c1c1cocc21)-c1ccco1,0.197031
[SiH2]1C=Cc2c1c1sc3C=C([SiH2]c3c1c1c[nH]cc21)c1ccc[nH]1,0.186172
[SiH2]1C=Cc2c1c1sc3cc(-c4cccc5cocc45)c4c[nH]cc4c3c1c1ccccc21,0.177075
[SiH2]1C=Cc2c1c1sc3cc(-c4cccc5cscc45)c4ccccc4c3c1c1cocc21,0.180238
[SiH2]1C=Cc2c1c1sc3cc(sc3c1c1cocc21)-c1scc2cc[nH]c12,0.186655
[SiH2]1C=Cc2c1csc2C1=Cc2c([SiH2]1)c1c3c[nH]cc3c3ccoc3c1c1cocc21,0.173462
[SiH2]1C=Cc2c1csc2C1=Cc2oc3c(sc4ccc5nsnc5c34)c2[SiH2]1,0.179761
[SiH2]1C=Cc2c1csc2-c1cc2c(o1)c1cnc3ccc4cscc4c3c1c1ccccc21,0.172804
[SiH2]1C=Cc2c1csc2-c1cc2c3ccccc3c3cc4cc[nH]c4cc3c2c2cocc12,0.172358
[SiH2]1C=Cc2c1csc2-c1cc2c3ccccc3c3ccncc3c2c2cscc12,0.173543
[SiH2]1C=Cc2c1csc2-c1cc2c3cocc3c3c4occc4ccc3c2c2c[nH]cc12,0.177567
[SiH2]1C=Cc2c1csc2-c1cc2c3cscc3c3c4[nH]ccc4cnc3c2s1,0.177959
[SiH2]1C=Cc2c1csc2-c1cc2c3nsnc3c3cc4ccoc4cc3c2s1,0.183337
[SiH2]1C=Cc2c1csc2-c1cc2cc3c4nsnc4c4ccc5cocc5c4c3cc2cn1,0.183673
[SiH2]1C=Cc2c1csc2-c1cc2cc3c4nsnc4c4ccc5cscc5c4c3cc2[nH]1,0.18141
[SiH2]1C=Cc2c1csc2-c1cc2cnc3c(ncc4ccc5c[nH]cc5c34)c2s1,0.191072
[SiH2]1C=Cc2c1csc2-c1cc2ncc3c(cnc4ccccc34)c2s1,0.188925
[SiH2]1C=Cc2c1csc2-c1cc2ncc3cc[nH]c3c2c2ccccc12,0.189742
[SiH2]1C=Cc2c1csc2-c1cc2oc3c(c2cn1)c1nsnc1c1ccc2nsnc2c31,0.190447
[SiH2]1C=Cc2c1csc2-c1cc2oc3c(ncc4ccc5nsnc5c34)c2c2nsnc12,0.182754
[SiH2]1C=Cc2c1csc2-c1cc2oc3c4ncccc4oc3c2[nH]1,0.197563
[SiH2]1C=Cc2c1csc2-c1cc2sc3c(cnc4ccncc34)c2c2c[nH]cc12,0.180118
[SiH2]1C=Cc2c1csc2-c1cc2sc3c4occc4c4nsnc4c3c2o1,0.193358
[SiH2]1C=Cc2c1csc2-c1cnc2c(c1)sc1cc3ccccc3cc21,0.193032
[SiH2]1C=Cc2cc3ccc4cc(sc4c3cc12)-c1nccs1,0.202936
[SiH2]1C=Cc2cc3sc4cc([nH]c4c3cc12)-c1cccc2ccccc12,0.194653
[SiH2]1C=Cc2ccc3c(c12)c1nsnc1c1cc(-c2scc4nccnc24)c2cscc2c31,0.17243
[SiH2]1C=Cc2ccc3c4[nH]c(cc4c4ccccc4c3c12)-c1cccc2nsnc12,0.197803
[SiH2]1C=Cc2ccc3c4[nH]c(cc4c4nsnc4c3c12)-c1cccc2cscc12,0.188552
[SiH2]1C=Cc2ccc3c4cnc(cc4c4cscc4c3c12)-c1ccccc1,0.19054
[SiH2]1C=Cc2cnc3c(c12)c1ccccc1c1cc(-c2scc4occc24)c2cscc2c31,0.173181
[SiH2]1C=Cc2csc(c12)-c1cc2[nH]c-3c([SiH2]c4ccoc-34)c2c2cocc12,0.186928
[SiH2]1C=Cc2csc(c12)-c1cc2c3c[nH]cc3c3c4ccccc4[nH]c3c2o1,0.184282
[SiH2]1C=Cc2csc(c12)-c1cc2c3cscc3c3c(oc4ccc5ccccc5c34)c2cn1,0.175122
[SiH2]1C=Cc2csc(c12)-c1cc2c3cscc3c3c4[nH]ccc4[nH]c3c2cn1,0.188614
[SiH2]1C=Cc2csc(c12)-c1cc2cc3ccc4ccc5cscc5c4c3cc2s1,0.184266
[SiH2]1C=Cc2csc(c12)-c1cc2ccc3c4[nH]ccc4c4cocc4c3c2c2c[nH]cc12,0.183543
[SiH2]1C=Cc2csc(c12)-c1cc2ccc3c4sccc4ncc3c2c2c[nH]cc12,0.183176
[SiH2]1C=Cc2csc(c12)-c1cc2cnc3c(cnc4ccc5cscc5c34)c2c2cocc12,0.18675
[SiH2]1C=Cc2csc(c12)-c1cc2ncc3c(ccc4cccnc34)c2c2nsnc12,0.189508
[SiH2]1C=Cc2csc(c12)-c1cc2ncc3c4cnccc4sc3c2[nH]1,0.193038
[SiH2]1C=Cc2csc(c12)-c1cc2ncc3c4sccc4ccc3c2[nH]1,0.192062
[SiH2]1C=Cc2csc(c12)-c1cc2sc3c(cnc4ccoc34)c2c2ccccc12,0.184577
[SiH2]1C=Cc2csc(c12)-c1ccc2c(c1)c1cscc1c1c3cnccc3c3c[nH]cc3c21,0.174167
[SiH2]1C=Cc2csc(c12)-c1ccc2c(c1)ncc1c2c2cocc2c2ccc3nsnc3c12,0.196574
[SiH2]1C=Cc2csc(c12)-c1ccc2c3[nH]c4ccc5c[nH]cc5c4c3ncc2c1,0.197285
[SiH2]1C=Cc2csc(c12)-c1cnc2c(c1)c1cscc1c1c3sccc3c3cocc3c21,0.180876
[SiH2]1C=Cc2csc(c12)-c1cnc2cc3c(cc2c1)[nH]c1ccc2nsnc2c31,0.199161
[SiH2]1C=Cc2csc(C3=Cc4cnc5c6[SiH2]C=Cc6sc5c4[SiH2]3)c12,0.18518
[SiH2]1C=Cc2ncc3c4[nH]c(cc4c4cscc4c3c12)-c1scc2sccc12,0.183762
[SiH2]1C=Cc2ncc3c4[SiH2]C(=Cc4c4c[nH]cc4c3c12)c1ccccc1,0.183146
[SiH2]1C=Cc2ncc3c4[SiH2]C(=Cc4sc3c12)c1scc2c1c1ccccc1c1ccccc21,0.168663
[SiH2]1C=Cc2ncc3c4ccc(cc4c4ccccc4c3c12)-c1nccc2nsnc12,0.202643
[SiH2]1C=Cc2ncc3c4ccc(cc4c4cscc4c3c12)-c1cncc2nsnc12,0.210563
[SiH2]1C=Cc2oc3c(c12)c1c[nH]cc1c1cc(ncc31)-c1scc2nccnc12,0.196256
[SiH2]1C=Cc2oc3c(ncc4cc([nH]c34)-c3cccc4ccccc34)c12,0.205834
[SiH2]1C=Cc2oc3c4[SiH2]C(=Cc4c4ccccc4c3c12)c1ccco1,0.185866
[SiH2]1C=Cc2oc3c4[SiH2]C(=Cc4c4nsnc4c3c12)c1scc2sccc12,0.17884
[SiH2]1C=Cc2oc3c4[SiH2]C(=Cc4ncc3c12)c1cccc2nsnc12,0.201062
[SiH2]1C=Cc2sc3c([nH]c4cc(ccc34)-c3scc4ccsc34)c12,0.197345
[SiH2]1C=Cc2sc3c(cnc4cc(-c5ccccc5)c5c[nH]cc5c34)c12,0.196457
[SiH2]1C=Cc2sc3c(cnc4cc(-c5nccc6nsnc56)c5cocc5c34)c12,0.198655
[SiH2]1C=Cc2sc3c4[SiH2]C(=Cc4[nH]c3c12)c1cccs1,0.19268
[SiH2]1C=Cc2sc3c4sc(cc4c4cscc4c3c12)-c1cncc2nsnc12,0.193788
[SiH2]1c-2c(-ncc3ccc4c[nH]cc4c-23)-c2c1ccc1ccccc21,0.198254
[SiH2]1c2cc([nH]c2-c2c1c1c3c[nH]cc3ccc1c1ccccc21)-c1scc2nccnc12,0.185414
[SiH2]1c2cc([nH]c2-c2c1c1ccccc1c1cocc21)-c1cccc2cscc12,0.18222
[SiH2]1c2cc([nH]c2-c2cnc3ccc4cscc4c3c12)-c1ccc[nH]1,0.198049
[SiH2]1c2cc([nH]c2-c2ncccc12)-c1scc2c1c1ccccc1c1ccccc21,0.180666
[SiH2]1c2cc([nH]c2-c2sc3ccc4ccccc4c3c12)-c1cncc2nsnc12,0.202238
[SiH2]1c2cc(ccc2-c2[nH]c3ccsc3c12)-c1ccc[nH]1,0.203933
[SiH2]1c2cc(sc2-c2[nH]c3ccc4c[nH]cc4c3c12)-c1scc2ccoc12,0.186759
[SiH2]1c2cc[nH]c2-c2cnc3cc(-c4ncncn4)c4c[nH]cc4c3c12,0.20336
[SiH2]1c2ccccc2-c2[nH]c3cc(sc3c12)-c1scc2c1c1ccccc1c1ccccc21,0.178067
[SiH2]1c2cccnc2-c2[nH]c3cc(-c4ccccn4)c4cocc4c3c12,0.193436
[SiH2]1c2ccncc2-c2[nH]c3cc(-c4cccc5nsnc45)c4ccccc4c3c12,0.201746
[SiH2]1cc2c(c1)c1ccc3cscc3c1c1[SiH2]c3-cc[SiH2]c3c21,0.180772
[SiH2]1cc2c(c1)c1ccc3cscc3c1c1sc3-cccn-c3c21,0.185457
[SiH2]1cc2c(ccc(-c3ccc(nc3)-c3cncs3)c2c1)-c1scc2ccoc12,0.180436
[SiH2]1cc2c(ccc(-c3cncs3)c2c1)-c1ccc(s1)-c1cncs1,0.183443
[SiH2]1cc2c(ccc(-c3sc(-c4cccs4)c4ccoc34)c2c1)-c1scc2ccoc12,0.168733
[SiH2]1cc2c(ccc(-c3sc(-c4ncncn4)c4occc34)c2c1)-c1ccc[nH]1,0.17686
[SiH2]1cc2c(ccc(-c3sc(-c4ncncn4)c4sccc34)c2c1)-c1scc2occc12,0.167748
[SiH2]1cc2c(ccc(-c3sc(-c4scc5[SiH2]ccc45)c4ccsc34)c2c1)-c1cncs1,0.168202
[SiH2]1cc2c(ccc(-c3scc4sccc34)c2c1)-c1sc(c2[SiH2]ccc12)-c1ncncn1,0.167628
[SiH2]1cc2c-3c(-[o]c4ccc5cscc5c-34)c3-nccc-c3c2c1,0.196156
[SiH2]1cc2c3-c4c(-ncc3c3cnccc3c2c1)ccc1ccccc41,0.19074
[SiH2]1cc2c3-cc[s]-c3c3[nH]c4ccc5cocc5c4c3c2c1,0.197645
[SiH2]1cc2ccc3[nH]c4-c5[SiH2]cc-c5[o]-c4c3c2c1,0.207042
[SiH2]1cc2ccc3[SiH2]c4c(-c3c2c1)c1c[nH]cc1c1cccnc41,0.189244
[SiH2]1cc2ccc3c4c[nH]cc4c4c(ncc5ccc6cscc6c45)c3c2c1,0.185488
[SiH2]1cc2ccc3ccc4c5-nccc-c5c5cscc5c4c3c2c1,0.19097
[SiH2]1cc2cccc(-c3ccc(-c4cccs4)c4cocc34)c2c1,0.202047
[SiH2]1cc2cccc(-c3ccc(nc3)-c3ccc(-c4ccc[nH]4)c4c[SiH2]cc34)c2c1,0.186
[SiH2]1cc2cccc(-c3ccc(o3)-c3ccc([nH]3)-c3cncc4nsnc34)c2c1,0.194911
[SiH2]1cc2cccc(-c3ccc(o3)-c3ccc(nc3)-c3nccs3)c2c1,0.194339
[SiH2]1cc2cccc(-c3ccc(o3)-c3sc(-c4scc5ccsc45)c4sccc34)c2c1,0.17535
[SiH2]1cc2cccc(-c3ccc(s3)-c3ccc(nc3)-c3cncc4nsnc34)c2c1,0.206774
[SiH2]1cc2cccc(-c3sc(c4[SiH2]ccc34)-c3sc(-c4[SiH2]ccc4)c4cc[nH]c34)c2c1,0.177718
[SiH2]1cc2cccc(-c3sc(-c4ccc(s4)-c4ccc[nH]4)c4sccc34)c2c1,0.183423
[SiH2]1cc-c2[SiH2]c3c(c12)c1cocc1c1ccc2cscc2c31,0.191744
[SiH2]1ccc2c1c(sc2-c1ccc(-c2ncncn2)c2nsnc12)-c1cccc2cscc12,0.189288
[SiH2]1ccc2c1c(sc2-c1ccc(cc1)-c1scc2cc[nH]c12)-c1ccc[nH]1,0.186771
[SiH2]1ccc2c1c(sc2-c1ccc(nc1)-c1nccs1)-c1scc2ccsc12,0.182845
[SiH2]1ccc2c1c(sc2-c1ccc(s1)-c1cccnc1)-c1scc2occc12,0.179463
[SiH2]1ccc2c1c(sc2-c1cccc2ccccc12)-c1ncc(s1)-c1scc2[nH]ccc12,0.179651
[SiH2]1ccc2c1c(sc2-c1cccc2cscc12)-c1sc(-c2ccccn2)c2ccsc12,0.170274
[SiH2]1ccc2c1c(sc2-c1ccccc1)-c1sc(-c2scc3[nH]ccc23)c2[nH]ccc12,0.172421
[SiH2]1ccc2c1c(sc2-c1cccnc1)-c1ccc(-c2scc3ccoc23)c2ccccc12,0.178884
[SiH2]1ccc2c1c(sc2-c1ccco1)-c1[SiH2]c(cc1)-c1cccc2c[nH]cc12,0.177962
[SiH2]1ccc2c1c(sc2-c1cccs1)-c1ccc(nc1)-c1scc2[nH]ccc12,0.18796
[SiH2]1ccc2c1c(sc2-c1cnc(-c2ccccn2)c2nsnc12)-c1cccc2cocc12,0.197039
[SiH2]1ccc2c1c(sc2-c1cnc(s1)-c1cncc2nsnc12)-c1cccc2c[nH]cc12,0.207441
[SiH2]1ccc2c1c(sc2-c1cncc2nsnc12)-c1ccc([nH]1)-c1ccccc1,0.202924
[SiH2]1ccc2c1c(sc2-c1cncc2nsnc12)-c1cccc2nsnc12,0.196274
[SiH2]1ccc2c1c(sc2-c1cncs1)-c1ccc(-c2nccc3nsnc23)c2ccccc12,0.200876
[SiH2]1ccc2c1c(sc2-c1cncs1)-c1ncc(-c2cccnc2)c2nsnc12,0.187781
[SiH2]1ccc2c1c(sc2-c1cncs1)-c1ncc(s1)-c1ncncn1,0.190494
[SiH2]1ccc2c1c(sc2-c1nccs1)-c1ccc(nc1)-c1nccs1,0.190181
[SiH2]1ccc2c1c(sc2-c1sc(-c2cccc3c[nH]cc23)c2occc12)-c1cccs1,0.171358
[SiH2]1ccc2c1c(sc2-c1sc(-c2ccco2)c2ccoc12)-c1cccs1,0.17995
[SiH2]1ccc2c1c(sc2-c1sc(-c2ccco2)c2nccnc12)-c1scc2sccc12,0.176288
[SiH2]1ccc2c1c(sc2-c1sc(-c2cccs2)c2ccoc12)-c1cccc2cocc12,0.172957
[SiH2]1ccc2c1c(sc2-c1sc(-c2cccs2)c2sccc12)-c1cccc2cocc12,0.170641
[SiH2]1ccc2c1c(sc2-c1sc(-c2cncc3nsnc23)c2nccnc12)-c1ccccc1,0.169365
[SiH2]1ccc2c1c(sc2-c1sc(-c2scc3cc[nH]c23)c2cc[nH]c12)-c1ccc[nH]1,0.171036
[SiH2]1ccc2c1c(sc2-c1sc(-c2scc3cc[nH]c23)c2ccsc12)-c1scc2occc12,0.166868
[SiH2]1ccc2c1c(sc2-c1scc2ccoc12)-c1ncc(s1)-c1scc2cc[nH]c12,0.178059
[SiH2]1ccc2c1c(sc2-c1scc2ccsc12)-c1cnc(s1)-c1ccccn1,0.179854
[SiH2]1ccc2c1c(sc2-c1scc2sccc12)-c1ccc(cn1)-c1cccc2cscc12,0.177236
[SiH2]1ccc2c1c1-ncc3ccc4c[nH]cc4c3-c1c1nsnc21,0.210745
[SiH2]1ccc2c1csc2-c1[SiH2]c(cc1)-c1ccc(cn1)-c1cccc2ccccc12,0.175292
[SiH2]1ccc2c1csc2-c1ccc([nH]1)-c1ccc(-c2ncncn2)c2cocc12,0.186403
[SiH2]1ccc2c1csc2-c1ccc(-c2ccc(cc2)-c2cccs2)c2c[nH]cc12,0.181157
[SiH2]1ccc2c1csc2-c1ccc(-c2ccc(nc2)-c2scc3ccoc23)c2cscc12,0.178235
[SiH2]1ccc2c1csc2-c1ccc(-c2cnc(s2)-c2cccc3c[nH]cc23)c2nsnc12,0.187448
[SiH2]1ccc2c1csc2-c1ccc(s1)-c1sc(-c2cccc3cscc23)c2nccnc12,0.170172
[SiH2]1ccc2c1csc2-c1ncc(-c2ccc(-c3cccnc3)c3nsnc23)c2nsnc12,0.17376
[SiH2]1ccc2c1csc2-c1ncc(s1)-c1ccc(-c2ncncn2)c2ccccc12,0.181127
[SiH2]1ccc2c1csc2-c1sc(-c2[SiH2]c(cc2)-c2cccc3c[nH]cc23)c2sccc12,0.166534
[SiH2]1ccc2c1csc2-c1sc(-c2sc(-c3scc4[nH]ccc34)c3ccsc23)c2cc[nH]c12,0.161548
[SiH2]1ccc2csc(c12)-c1ccc(-c2ncc(s2)-c2cccc3cscc23)c2cocc12,0.17804
[SiH2]1ccc2csc(c12)-c1ccc(cc1)-c1[SiH2]c(cc1)-c1ncncn1,0.18834
[SiH2]1ccc2csc(c12)-c1ccc(nc1)-c1cnc(-c2cncc3nsnc23)c2nsnc12,0.190639
[SiH2]1ccc2csc(c12)-c1ccc(s1)-c1ccc([nH]1)-c1scc2occc12,0.18667
[SiH2]1ccc2csc(c12)-c1ccc(s1)-c1scc2ccsc12,0.193134
[SiH2]1ccc2csc(c12)-c1cnc(-c2ccc(nc2)-c2cccc3nsnc23)c2nsnc12,0.186124
[SiH2]1ccc2csc(c12)-c1sc(-c2sc(-c3ccccc3)c3cc[nH]c23)c2[nH]ccc12,0.166552
[SiH2]1ccc2csc(c12)-c1sc(-c2sc(-c3ccccn3)c3[nH]ccc23)c2sccc12,0.166863
[SiH2]1ccc2csc(c12)-c1sc(-c2sc(-c3cccs3)c3cc[nH]c23)c2cc[nH]c12,0.167767
[SiH2]1ccc2csc(-c3[SiH2]c(cc3)-c3[SiH2]c(cc3)-c3cccc4cocc34)c12,0.169167
[SiH2]1ccc2csc(-c3[SiH2]c(cc3)-c3sc(-c4scc5[nH]ccc45)c4ccsc34)c12,0.163711
[SiH2]1ccc2csc(-c3ccc([nH]3)-c3sc(-c4ccccc4)c4cc[nH]c34)c12,0.180005
[SiH2]1ccc2csc(-c3ccc(o3)-c3sc(-c4scc5[nH]ccc45)c4occc34)c12,0.17707
[SiH2]1ccc2csc(-c3cnc(s3)-c3ccc(-c4scc5occc45)c4cscc34)c12,0.175148
[SiH2]1cccc1-c1[SiH2]c(cc1)-c1sc(-c2ccco2)c2[nH]ccc12,0.176761
[SiH2]1cccc1-c1ccc(-c2ccc([nH]2)-c2cccc3c[nH]cc23)c2cscc12,0.187064
[SiH2]1cccc1-c1ccc(cn1)-c1sc(-c2scc3nccnc23)c2ccoc12,0.180765
[SiH2]1cccc1-c1ccc(nc1)-c1ccc(-c2cncc3nsnc23)c2cocc12,0.201671
[SiH2]1cccc1-c1ccc(o1)-c1sc(-c2cccc3cocc23)c2cc[nH]c12,0.179653
[SiH2]1cccc1-c1ncc(-c2sc(-c3cccc4cocc34)c3nccnc23)c2nsnc12,0.173061
[SiH2]1cccc1-c1ncc(-c2sc(-c3scc4cc[nH]c34)c3ccsc23)c2nsnc12,0.17716
[SiH2]1cccc1-c1sc(-c2ccc([nH]2)-c2scc3[nH]ccc23)c2[SiH2]ccc12,0.18531
[SiH2]1cccc1-c1sc(-c2ccc(-c3cccc4cscc34)c3cscc23)c2sccc12,0.172062
[SiH2]1cccc1-c1sc(-c2ccc(nc2)-c2scc3ccoc23)c2occc12,0.181457
[SiH2]1cccc1-c1sc(-c2ccc(s2)-c2cncs2)c2cc[nH]c12,0.181245
[SiH2]1cccc1-c1sc(-c2cnc(-c3cccs3)c3nsnc23)c2occc12,0.18187
[SiH2]1cccc1-c1sc(-c2sc(-c3cccc4cocc34)c3cc[SiH2]c23)c2occc12,0.173366
[SiH2]1cccc1-c1sc(-c2sc(-c3ncncn3)c3nccnc23)c2nccnc12,0.170584
BrC(B1C=C2)=CC=CN1C3=C2C4=CC=CC=C4C=C3,0.213443
BrC1=CC=C(/C=C/N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1,0.192628
BrC1=CN(C(C=C1)=N/2)[B-](OC)(OC)[N+]2=C(C)\C,0.219862
Brc1ccc(C2Nc3cccc4cccc(c34)N2)o1,0.227333
Brc1ccc(-c2nnc3n2CCCCC3)cc1,0.231855
Brc1ccc(-c2noc(COc3ccc4ccccc4c3)n2)o1,0.242231
Brc1ccc(COn2ccnc2)cc1,0.273803
C#Cc1cc2c(s1)c1sc(C#Cc3cccc4nsnc43)cc1n2C,0.324645
C#Cc1cc2c(s1)c1sc(C#Cc3scc4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc1n2C,0.167837
C#Cc1sc(C#Cc2scc3nc(-c4ccccc4)c(-c4ccccc4)nc23)c(C)c1C,0.176868
